allies_condition,healthy_friendliness,community_trusting_vulnerability,protective_behavior,fearful_withdrawn_relationship,willingness_to_flee,learned_helplessness,bully_behavior,aggressive_withdrawn_relationship,dangerous_trust
Standard Allies (Low Threat),17.15526601520087,0.0,2.0629750271444083,0.6514657980456026,0.0,0.0,28.990228013029316,25.624321389793703,25.5157437567861
Standard Allies (Low Threat),11.948676824378508,0.40096230954290296,3.0473135525260626,0.0,0.5613472333600642,0.0,37.690457097032876,22.213311948676825,24.137931034482758
Standard Allies (Low Threat),0.0,0.0,22.364217252396166,0.0,0.1597444089456869,0.0,38.09904153354633,31.150159744408946,8.226837060702875
Standard Allies (Low Threat),11.081322609472744,0.0,11.974977658623772,0.0,0.3574620196604111,0.0,36.46112600536193,23.056300268096514,17.06881143878463
Standard Allies (Low Threat),0.0,0.2994011976047904,12.674650698602795,0.1996007984031936,1.3972055888223553,0.0,43.11377245508982,38.522954091816366,3.7924151696606785
Standard Allies (Low Threat),7.6923076923076925,0.25929127052722556,10.285220397579948,0.0,0.08643042350907519,0.0,46.24027657735523,27.139152981849612,8.297320656871218
Standard Allies (Low Threat),8.554125662376988,0.0,18.01665404996215,0.0,0.3028009084027252,0.0,40.95382286146859,23.23996971990916,8.932626797880394
Standard Allies (Low Threat),0.42016806722689076,0.08403361344537816,19.41176470588235,0.08403361344537816,2.100840336134454,0.0,40.67226890756302,35.46218487394958,1.7647058823529411
Standard Allies (Low Threat),1.4388489208633093,0.07993605115907274,22.861710631494805,0.5595523581135092,1.518784972022382,0.0,36.051159072741804,31.81454836131095,5.675459632294165
Standard Allies (Low Threat),0.5763688760806917,0.0,5.475504322766571,0.0,0.0,0.0,53.89048991354467,37.944284341978864,2.1133525456292026
Standard Allies (Low Threat),15.849056603773585,0.0,2.9245283018867925,0.09433962264150944,0.09433962264150944,0.0,29.339622641509433,21.32075471698113,30.37735849056604
Standard Allies (Low Threat),12.265193370165745,0.0,6.740331491712707,0.3314917127071823,0.0,0.0,34.3646408839779,31.38121546961326,14.917127071823204
