source_file,source_path,agent_type,condition,run,fight_count,flee_count,cry_count,chase_count
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,118,6.1204343534057255,12.833168805528134,40.76999012833169,40.276406712734456
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,119,5.294705294705294,71.62837162837162,17.08291708291708,5.994005994005994
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,120,3.7307380373073804,59.854014598540154,22.62773722627737,13.7875101378751
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,121,5.66873339238264,63.15323294951284,9.654561558901682,21.523472099202834
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,122,4.9579045837231055,79.4200187090739,6.548175865294668,9.073900841908324
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,123,5.480607082630692,69.30860033726813,5.649241146711636,19.561551433389546
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,124,5.194805194805195,65.28138528138528,6.147186147186147,23.376623376623375
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,125,6.628787878787879,79.92424242424242,6.25,7.196969696969697
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,126,6.244424620874219,63.9607493309545,11.061552185548617,18.73327386262266
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,127,4.913294797687861,74.56647398843931,10.01926782273603,10.500963391136802
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,128,6.130268199233716,63.793103448275865,8.42911877394636,21.64750957854406
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,129,6.156716417910448,73.22761194029852,5.8768656716417915,14.738805970149254
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,130,5.9330143540669855,66.41148325358853,7.84688995215311,19.808612440191386
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,131,5.081669691470054,64.42831215970962,7.713248638838476,22.77676950998185
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,132,4.117647058823529,53.30882352941176,18.529411764705884,24.044117647058822
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,133,5.084745762711865,66.19090098126674,9.634255129348796,19.090098126672615
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,134,4.660194174757281,57.0873786407767,30.097087378640776,8.155339805825243
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,135,5.522088353413655,57.22891566265061,31.72690763052209,5.522088353413655
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,136,6.406685236768802,50.41782729805014,7.520891364902507,35.65459610027855
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,137,6.454816285998014,7.447864945382324,38.92750744786495,47.16981132075472
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,138,5.423406279733587,82.58801141769743,5.32825880114177,6.660323501427213
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,139,3.7319762510602206,67.43002544529261,10.008481764206955,18.829516539440203
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,140,5.180921052631579,69.73684210526315,4.194078947368421,20.888157894736842
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,141,5.649717514124294,67.13747645951035,6.87382297551789,20.33898305084746
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,142,6.075697211155378,18.326693227091635,36.15537848605578,39.44223107569721
