allies_condition,healthy_friendliness,community_trusting_vulnerability,protective_behavior,fearful_withdrawn_relationship,willingness_to_flee,learned_helplessness,bully_behavior,aggressive_withdrawn_relationship,dangerous_trust
Standard Allies (Moderate Threat),0.3849855630413859,0.09624639076034648,18.479307025986525,0.3849855630413859,1.7324350336862369,0.0,39.26852743022137,37.43984600577478,2.213666987487969
Standard Allies (Moderate Threat),0.07980845969672785,0.1596169193934557,22.66560255387071,0.07980845969672785,0.4788507581803671,0.0,36.472466081404626,31.20510774142059,8.858739026336792
Standard Allies (Moderate Threat),0.0,0.3048780487804878,14.024390243902438,0.2032520325203252,1.524390243902439,0.0,42.886178861788615,38.41463414634146,2.6422764227642275
Standard Allies (Moderate Threat),2.680965147453083,0.938337801608579,10.857908847184987,0.0,0.5361930294906166,0.0,31.903485254691688,51.34048257372654,1.742627345844504
Standard Allies (Moderate Threat),0.33927056827820185,0.42408821034775235,19.508057675996607,0.42408821034775235,0.7633587786259542,0.0,42.324003392705684,34.60559796437659,1.6115351993214588
Standard Allies (Moderate Threat),16.045845272206304,0.09551098376313276,6.20821394460363,0.19102196752626552,0.09551098376313276,0.0,27.507163323782233,22.063037249283667,27.793696275071632
Standard Allies (Moderate Threat),0.837696335078534,0.2094240837696335,14.764397905759163,0.0,1.780104712041885,0.0,44.92146596858639,34.031413612565444,3.4554973821989527
Standard Allies (Moderate Threat),5.043227665706052,0.21613832853025935,23.847262247838618,0.0,0.8645533141210374,0.0,40.706051873198845,23.487031700288185,5.835734870317003
Standard Allies (Moderate Threat),10.073937153419593,0.0,9.611829944547136,0.18484288354898337,0.8317929759704251,0.0,27.726432532347506,24.76894639556377,26.80221811460259
Standard Allies (Moderate Threat),6.821480406386066,0.0,20.101596516690858,0.0,0.0,0.0,42.67053701015965,23.657474600870827,6.748911465892598
