source_file,source_path,role,condition,run,fight_count,flee_count,cry_count,chase_count
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,79,2.9356388975581282,-17.794758433122894,-19.233047914255238,34.09216744982
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,80,37.382068167504535,-15.813482436617347,-17.9640272735188,-3.604558457368398
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,81,29.777726104666442,1.369192302751408,-18.761505151210194,-12.385413256207649
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,82,50.155579686403506,-17.651187300152472,-18.939061348183866,-13.565331038067178
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,83,47.55077384069646,-16.806338985633445,-19.42917017451453,-11.315264680548479
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,84,40.90965737925672,-10.752860401825572,-18.658284944958485,-11.49851203247266
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,85,44.68677417715312,-13.208443241634903,-18.099465432753778,-13.378865502764434
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,86,51.31354799954425,-16.15926434271227,-18.85440772904749,-16.299875927784484
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,87,24.923168286676933,-16.283710874310287,-19.041245244142083,10.40178783177543
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,88,7.494671355392086,-17.134794618811334,-18.875441026831588,28.51556429025083
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,89,19.427509311571157,-17.637397227489394,-18.835484263950768,17.045372179869005
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,90,13.914135130352214,-11.6418590436332,-18.92496773858464,16.65269165186563
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,91,4.400975524719705,-18.04742424506198,-20.019345171830523,33.66579389217279
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,92,15.103777884601705,-19.288574687539857,-19.475097384219904,23.659894187158052
