source_file,source_path,data_group,condition,run,behavior,behavior_column,denominator_type,behavior_count,total_actions,percent_of_total_actions
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,26,Negative Expectancy Bias,cynical,total_expectancies,266.0,1190.0,22.35294117647059
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,27,Hypervigilant Withdrawal,fearful_withdrawn_relationship,total_complex_behaviors,85.0,749.0,11.348464619492656
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,27,Dangerous Trust,dangerous_trust,total_complex_behaviors,29.0,749.0,3.871829105473965
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,27,Misdirected Aggression,bully_behavior,total_complex_behaviors,0.0,749.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,27,Relational Aggression,aggressive_withdrawn_relationship,total_complex_behaviors,18.0,749.0,2.403204272363151
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,27,Learned Helplessness,learned_helplessness,total_complex_behaviors,0.0,749.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,27,Negative Expectancy Bias,cynical,total_expectancies,185.0,1206.0,15.339966832504146
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,28,Hypervigilant Withdrawal,fearful_withdrawn_relationship,total_complex_behaviors,127.0,770.0,16.493506493506494
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,28,Dangerous Trust,dangerous_trust,total_complex_behaviors,8.0,770.0,1.0389610389610389
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,28,Misdirected Aggression,bully_behavior,total_complex_behaviors,0.0,770.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,28,Relational Aggression,aggressive_withdrawn_relationship,total_complex_behaviors,2.0,770.0,0.2597402597402597
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,28,Learned Helplessness,learned_helplessness,total_complex_behaviors,0.0,770.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,28,Negative Expectancy Bias,cynical,total_expectancies,209.0,1211.0,17.258464079273327
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,29,Hypervigilant Withdrawal,fearful_withdrawn_relationship,total_complex_behaviors,111.0,773.0,14.359637774902975
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,29,Dangerous Trust,dangerous_trust,total_complex_behaviors,23.0,773.0,2.975420439844761
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,29,Misdirected Aggression,bully_behavior,total_complex_behaviors,0.0,773.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,29,Relational Aggression,aggressive_withdrawn_relationship,total_complex_behaviors,1.0,773.0,0.129366106080207
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,29,Learned Helplessness,learned_helplessness,total_complex_behaviors,0.0,773.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,29,Negative Expectancy Bias,cynical,total_expectancies,144.0,1205.0,11.950207468879668
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,30,Hypervigilant Withdrawal,fearful_withdrawn_relationship,total_complex_behaviors,81.0,762.0,10.62992125984252
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,30,Dangerous Trust,dangerous_trust,total_complex_behaviors,28.0,762.0,3.674540682414698
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,30,Misdirected Aggression,bully_behavior,total_complex_behaviors,0.0,762.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,30,Relational Aggression,aggressive_withdrawn_relationship,total_complex_behaviors,16.0,762.0,2.099737532808399
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,30,Learned Helplessness,learned_helplessness,total_complex_behaviors,0.0,762.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,30,Negative Expectancy Bias,cynical,total_expectancies,182.0,1217.0,14.95480690221857
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,31,Hypervigilant Withdrawal,fearful_withdrawn_relationship,total_complex_behaviors,49.0,754.0,6.49867374005305
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,31,Dangerous Trust,dangerous_trust,total_complex_behaviors,27.0,754.0,3.580901856763926
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,31,Misdirected Aggression,bully_behavior,total_complex_behaviors,0.0,754.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,31,Relational Aggression,aggressive_withdrawn_relationship,total_complex_behaviors,0.0,754.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,31,Learned Helplessness,learned_helplessness,total_complex_behaviors,0.0,754.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,31,Negative Expectancy Bias,cynical,total_expectancies,157.0,1190.0,13.19327731092437
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,32,Hypervigilant Withdrawal,fearful_withdrawn_relationship,total_complex_behaviors,0.0,590.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,32,Dangerous Trust,dangerous_trust,total_complex_behaviors,18.0,590.0,3.050847457627119
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,32,Misdirected Aggression,bully_behavior,total_complex_behaviors,0.0,590.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,32,Relational Aggression,aggressive_withdrawn_relationship,total_complex_behaviors,0.0,590.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,32,Learned Helplessness,learned_helplessness,total_complex_behaviors,0.0,590.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,32,Negative Expectancy Bias,cynical,total_expectancies,191.0,1190.0,16.050420168067227
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,33,Hypervigilant Withdrawal,fearful_withdrawn_relationship,total_complex_behaviors,220.0,768.0,28.645833333333332
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,33,Dangerous Trust,dangerous_trust,total_complex_behaviors,22.0,768.0,2.864583333333333
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,33,Misdirected Aggression,bully_behavior,total_complex_behaviors,0.0,768.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,33,Relational Aggression,aggressive_withdrawn_relationship,total_complex_behaviors,0.0,768.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,33,Learned Helplessness,learned_helplessness,total_complex_behaviors,0.0,768.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,33,Negative Expectancy Bias,cynical,total_expectancies,196.0,1212.0,16.17161716171617
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,34,Hypervigilant Withdrawal,fearful_withdrawn_relationship,total_complex_behaviors,0.0,600.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,34,Dangerous Trust,dangerous_trust,total_complex_behaviors,23.0,600.0,3.833333333333333
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,34,Misdirected Aggression,bully_behavior,total_complex_behaviors,0.0,600.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,34,Relational Aggression,aggressive_withdrawn_relationship,total_complex_behaviors,0.0,600.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,34,Learned Helplessness,learned_helplessness,total_complex_behaviors,0.0,600.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,34,Negative Expectancy Bias,cynical,total_expectancies,258.0,1209.0,21.339950372208435
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,35,Hypervigilant Withdrawal,fearful_withdrawn_relationship,total_complex_behaviors,191.0,761.0,25.098554533508544
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,35,Dangerous Trust,dangerous_trust,total_complex_behaviors,17.0,761.0,2.2339027595269383
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,35,Misdirected Aggression,bully_behavior,total_complex_behaviors,0.0,761.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,35,Relational Aggression,aggressive_withdrawn_relationship,total_complex_behaviors,1.0,761.0,0.1314060446780552
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,35,Learned Helplessness,learned_helplessness,total_complex_behaviors,0.0,761.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,35,Negative Expectancy Bias,cynical,total_expectancies,276.0,1213.0,22.75350370981039
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,36,Hypervigilant Withdrawal,fearful_withdrawn_relationship,total_complex_behaviors,58.0,806.0,7.196029776674938
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,36,Dangerous Trust,dangerous_trust,total_complex_behaviors,27.0,806.0,3.3498759305210917
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,36,Misdirected Aggression,bully_behavior,total_complex_behaviors,0.0,806.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,36,Relational Aggression,aggressive_withdrawn_relationship,total_complex_behaviors,0.0,806.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,36,Learned Helplessness,learned_helplessness,total_complex_behaviors,0.0,806.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,36,Negative Expectancy Bias,cynical,total_expectancies,195.0,1192.0,16.359060402684563
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,37,Hypervigilant Withdrawal,fearful_withdrawn_relationship,total_complex_behaviors,74.0,751.0,9.85352862849534
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,37,Dangerous Trust,dangerous_trust,total_complex_behaviors,24.0,751.0,3.1957390146471374
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,37,Misdirected Aggression,bully_behavior,total_complex_behaviors,0.0,751.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,37,Relational Aggression,aggressive_withdrawn_relationship,total_complex_behaviors,0.0,751.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,37,Learned Helplessness,learned_helplessness,total_complex_behaviors,0.0,751.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,37,Negative Expectancy Bias,cynical,total_expectancies,177.0,1202.0,14.725457570715475
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,38,Hypervigilant Withdrawal,fearful_withdrawn_relationship,total_complex_behaviors,0.0,624.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,38,Dangerous Trust,dangerous_trust,total_complex_behaviors,20.0,624.0,3.205128205128205
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,38,Misdirected Aggression,bully_behavior,total_complex_behaviors,1.0,624.0,0.16025641025641024
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,38,Relational Aggression,aggressive_withdrawn_relationship,total_complex_behaviors,0.0,624.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,38,Learned Helplessness,learned_helplessness,total_complex_behaviors,0.0,624.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,38,Negative Expectancy Bias,cynical,total_expectancies,247.0,1201.0,20.566194837635305
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,39,Hypervigilant Withdrawal,fearful_withdrawn_relationship,total_complex_behaviors,1.0,582.0,0.1718213058419244
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,39,Dangerous Trust,dangerous_trust,total_complex_behaviors,31.0,582.0,5.326460481099656
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,39,Misdirected Aggression,bully_behavior,total_complex_behaviors,0.0,582.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,39,Relational Aggression,aggressive_withdrawn_relationship,total_complex_behaviors,0.0,582.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,39,Learned Helplessness,learned_helplessness,total_complex_behaviors,0.0,582.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,39,Negative Expectancy Bias,cynical,total_expectancies,250.0,1198.0,20.868113522537563
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,40,Hypervigilant Withdrawal,fearful_withdrawn_relationship,total_complex_behaviors,92.0,784.0,11.73469387755102
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,40,Dangerous Trust,dangerous_trust,total_complex_behaviors,15.0,784.0,1.913265306122449
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,40,Misdirected Aggression,bully_behavior,total_complex_behaviors,0.0,784.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,40,Relational Aggression,aggressive_withdrawn_relationship,total_complex_behaviors,3.0,784.0,0.3826530612244898
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,40,Learned Helplessness,learned_helplessness,total_complex_behaviors,0.0,784.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,40,Negative Expectancy Bias,cynical,total_expectancies,191.0,1198.0,15.943238731218697
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,41,Hypervigilant Withdrawal,fearful_withdrawn_relationship,total_complex_behaviors,0.0,605.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,41,Dangerous Trust,dangerous_trust,total_complex_behaviors,28.0,605.0,4.628099173553719
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,41,Misdirected Aggression,bully_behavior,total_complex_behaviors,0.0,605.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,41,Relational Aggression,aggressive_withdrawn_relationship,total_complex_behaviors,0.0,605.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,41,Learned Helplessness,learned_helplessness,total_complex_behaviors,0.0,605.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,41,Negative Expectancy Bias,cynical,total_expectancies,177.0,1195.0,14.811715481171547
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,42,Hypervigilant Withdrawal,fearful_withdrawn_relationship,total_complex_behaviors,22.0,638.0,3.4482758620689653
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,42,Dangerous Trust,dangerous_trust,total_complex_behaviors,10.0,638.0,1.5673981191222568
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,42,Misdirected Aggression,bully_behavior,total_complex_behaviors,0.0,638.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,42,Relational Aggression,aggressive_withdrawn_relationship,total_complex_behaviors,7.0,638.0,1.09717868338558
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,42,Learned Helplessness,learned_helplessness,total_complex_behaviors,0.0,638.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,42,Negative Expectancy Bias,cynical,total_expectancies,207.0,1212.0,17.07920792079208
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,43,Hypervigilant Withdrawal,fearful_withdrawn_relationship,total_complex_behaviors,112.0,753.0,14.873837981407704
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,43,Dangerous Trust,dangerous_trust,total_complex_behaviors,21.0,753.0,2.788844621513944
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,43,Misdirected Aggression,bully_behavior,total_complex_behaviors,0.0,753.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,43,Relational Aggression,aggressive_withdrawn_relationship,total_complex_behaviors,5.0,753.0,0.6640106241699867
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,43,Learned Helplessness,learned_helplessness,total_complex_behaviors,0.0,753.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,43,Negative Expectancy Bias,cynical,total_expectancies,187.0,1210.0,15.454545454545453
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,44,Hypervigilant Withdrawal,fearful_withdrawn_relationship,total_complex_behaviors,161.0,732.0,21.994535519125684
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,44,Dangerous Trust,dangerous_trust,total_complex_behaviors,9.0,732.0,1.2295081967213115
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,44,Misdirected Aggression,bully_behavior,total_complex_behaviors,0.0,732.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,44,Relational Aggression,aggressive_withdrawn_relationship,total_complex_behaviors,5.0,732.0,0.6830601092896175
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,44,Learned Helplessness,learned_helplessness,total_complex_behaviors,0.0,732.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,44,Negative Expectancy Bias,cynical,total_expectancies,201.0,1194.0,16.834170854271356
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,45,Hypervigilant Withdrawal,fearful_withdrawn_relationship,total_complex_behaviors,327.0,779.0,41.97689345314506
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,45,Dangerous Trust,dangerous_trust,total_complex_behaviors,28.0,779.0,3.594351732991014
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,45,Misdirected Aggression,bully_behavior,total_complex_behaviors,0.0,779.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,45,Relational Aggression,aggressive_withdrawn_relationship,total_complex_behaviors,11.0,779.0,1.4120667522464698
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,45,Learned Helplessness,learned_helplessness,total_complex_behaviors,0.0,779.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,45,Negative Expectancy Bias,cynical,total_expectancies,265.0,1212.0,21.864686468646866
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,46,Hypervigilant Withdrawal,fearful_withdrawn_relationship,total_complex_behaviors,66.0,744.0,8.870967741935484
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,46,Dangerous Trust,dangerous_trust,total_complex_behaviors,20.0,744.0,2.6881720430107525
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,46,Misdirected Aggression,bully_behavior,total_complex_behaviors,0.0,744.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,46,Relational Aggression,aggressive_withdrawn_relationship,total_complex_behaviors,2.0,744.0,0.2688172043010753
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,46,Learned Helplessness,learned_helplessness,total_complex_behaviors,0.0,744.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,46,Negative Expectancy Bias,cynical,total_expectancies,172.0,1198.0,14.357262103505844
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,47,Hypervigilant Withdrawal,fearful_withdrawn_relationship,total_complex_behaviors,7.0,616.0,1.1363636363636365
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,47,Dangerous Trust,dangerous_trust,total_complex_behaviors,19.0,616.0,3.0844155844155843
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,47,Misdirected Aggression,bully_behavior,total_complex_behaviors,0.0,616.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,47,Relational Aggression,aggressive_withdrawn_relationship,total_complex_behaviors,5.0,616.0,0.8116883116883116
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,47,Learned Helplessness,learned_helplessness,total_complex_behaviors,0.0,616.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,Observed,ACE,47,Negative Expectancy Bias,cynical,total_expectancies,183.0,1198.0,15.275459098497496
