source_file,source_path,run,total_complex_behaviors,learned_helplessness_pct,protective_behavior,community_trusting_vulnerability,healthy_friendliness,bully_behavior,aggressive_withdrawn_relationship,learned_helplessness,dangerous_trust,latent_group
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,132,943.0,26.617179215270415,61.0,0.0,13.0,211.0,381.0,251.0,26.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,133,1194.0,12.060301507537687,147.0,0.0,138.0,501.0,241.0,144.0,23.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,134,1165.0,8.755364806866952,175.0,0.0,146.0,448.0,262.0,102.0,32.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,135,936.0,0.2136752136752137,323.0,0.0,358.0,194.0,26.0,2.0,33.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,136,1003.0,0.0,336.0,0.0,380.0,250.0,8.0,0.0,29.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,137,1052.0,23.288973384030417,70.0,0.0,32.0,331.0,350.0,245.0,24.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,138,1314.0,17.427701674277017,60.0,0.0,10.0,604.0,387.0,229.0,24.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,139,992.0,23.991935483870968,71.0,0.0,15.0,267.0,376.0,238.0,25.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,140,969.0,26.109391124871,47.0,0.0,41.0,250.0,345.0,253.0,33.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,141,1134.0,10.052910052910052,177.0,0.0,162.0,437.0,222.0,114.0,22.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,142,981.0,23.547400611620795,67.0,0.0,0.0,278.0,380.0,231.0,25.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,143,1166.0,13.979416809605489,134.0,0.0,48.0,474.0,325.0,163.0,22.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,144,1009.0,31.020812685827554,37.0,0.0,0.0,250.0,378.0,313.0,31.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,145,1189.0,19.51219512195122,52.0,0.0,37.0,463.0,377.0,232.0,28.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,146,1098.0,22.950819672131146,45.0,0.0,2.0,364.0,407.0,252.0,28.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,147,931.0,2.0408163265306123,301.0,0.0,369.0,192.0,19.0,19.0,31.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,148,919.0,0.0,317.0,0.0,394.0,183.0,0.0,0.0,25.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,149,938.0,29.53091684434968,35.0,0.0,8.0,208.0,389.0,277.0,21.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,150,1018.0,0.0,347.0,0.0,374.0,268.0,3.0,0.0,26.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,151,960.0,0.10416666666666667,328.0,0.0,307.0,209.0,79.0,1.0,36.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,152,1058.0,23.629489603024574,57.0,0.0,12.0,319.0,389.0,250.0,31.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,153,868.0,0.4608294930875576,303.0,0.0,357.0,131.0,36.0,4.0,37.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,154,947.0,26.927138331573392,52.0,0.0,10.0,251.0,351.0,255.0,28.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,155,1134.0,10.052910052910052,158.0,0.0,135.0,426.0,254.0,114.0,47.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,156,1148.0,16.289198606271775,95.0,0.0,36.0,455.0,347.0,187.0,28.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,157,974.0,0.0,305.0,0.0,322.0,225.0,81.0,0.0,41.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,158,1084.0,24.169741697416974,37.0,0.0,11.0,351.0,385.0,262.0,38.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,159,916.0,0.32751091703056767,353.0,0.0,386.0,137.0,4.0,3.0,33.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,160,1220.0,16.639344262295083,104.0,0.0,78.0,490.0,313.0,203.0,32.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,161,1004.0,0.796812749003984,299.0,0.0,295.0,281.0,89.0,8.0,32.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,162,1057.0,27.057710501419113,44.0,0.0,0.0,298.0,400.0,286.0,29.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,163,1142.0,9.369527145359019,122.0,0.0,139.0,460.0,269.0,107.0,45.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,164,1059.0,20.585457979225687,54.0,0.0,2.0,326.0,429.0,218.0,30.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,165,1020.0,22.54901960784314,62.0,0.0,0.0,306.0,395.0,230.0,27.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,166,959.0,25.86027111574557,56.0,0.0,0.0,247.0,377.0,248.0,31.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,167,954.0,0.0,297.0,0.0,371.0,229.0,16.0,0.0,41.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,168,938.0,0.10660980810234541,308.0,0.0,388.0,189.0,12.0,1.0,40.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,169,1191.0,17.38035264483627,51.0,0.0,20.0,509.0,380.0,207.0,24.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,170,932.0,3.648068669527897,297.0,0.0,371.0,180.0,18.0,34.0,32.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,171,908.0,0.0,315.0,0.0,383.0,177.0,0.0,0.0,33.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,172,1189.0,26.324642556770396,20.0,0.0,103.0,468.0,261.0,313.0,24.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,173,1173.0,16.453537936913897,107.0,0.0,67.0,473.0,296.0,193.0,37.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,174,1055.0,3.2227488151658767,284.0,0.0,247.0,317.0,135.0,34.0,38.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,175,1275.0,19.215686274509807,75.0,0.0,2.0,541.0,378.0,245.0,34.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,176,968.0,22.727272727272727,47.0,0.0,2.0,278.0,388.0,220.0,33.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,177,1171.0,22.886421861656704,54.0,0.0,2.0,441.0,386.0,268.0,20.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,178,1194.0,12.060301507537687,111.0,0.0,96.0,519.0,297.0,144.0,27.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,179,1050.0,0.0,328.0,0.0,324.0,318.0,49.0,0.0,31.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,180,924.0,0.0,293.0,0.0,341.0,202.0,65.0,0.0,23.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,181,1089.0,20.56932966023875,66.0,0.0,50.0,407.0,314.0,224.0,28.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,182,1186.0,13.99662731871838,96.0,0.0,66.0,493.0,325.0,166.0,40.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,183,1051.0,23.50142721217888,43.0,0.0,10.0,325.0,398.0,247.0,28.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,184,1029.0,8.16326530612245,212.0,0.0,278.0,297.0,125.0,84.0,33.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,185,1098.0,8.925318761384334,191.0,1.0,223.0,372.0,179.0,98.0,34.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,186,1415.0,19.929328621908127,32.0,0.0,18.0,662.0,379.0,282.0,42.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,187,1027.0,25.511197663096397,65.0,0.0,18.0,282.0,366.0,262.0,34.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,188,989.0,28.412537917087967,34.0,0.0,7.0,254.0,379.0,281.0,34.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,189,975.0,0.0,325.0,0.0,340.0,222.0,57.0,0.0,31.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,190,1158.0,21.934369602763386,47.0,0.0,0.0,426.0,399.0,254.0,32.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,191,1071.0,24.743230625583568,44.0,0.0,0.0,332.0,403.0,265.0,27.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,192,1023.0,0.0,319.0,0.0,341.0,273.0,52.0,0.0,38.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,193,995.0,0.0,308.0,0.0,362.0,253.0,39.0,0.0,33.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,194,966.0,24.43064182194617,83.0,0.0,7.0,226.0,386.0,236.0,28.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,195,1098.0,10.564663023679417,147.0,0.0,105.0,417.0,279.0,116.0,34.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,196,1272.0,16.82389937106918,62.0,0.0,62.0,563.0,338.0,214.0,33.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,197,1186.0,12.225969645868465,159.0,0.0,57.0,477.0,315.0,145.0,33.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,198,1286.0,18.118195956454123,61.0,0.0,51.0,588.0,320.0,233.0,33.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,199,1033.0,22.45885769603098,54.0,0.0,14.0,325.0,378.0,232.0,30.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,200,964.0,0.6224066390041494,296.0,0.0,366.0,234.0,32.0,6.0,30.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,201,1285.0,20.233463035019454,48.0,0.0,20.0,530.0,396.0,260.0,31.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,202,1208.0,14.735099337748345,129.0,0.0,42.0,464.0,366.0,178.0,29.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,203,994.0,20.72434607645875,59.0,0.0,14.0,270.0,411.0,206.0,34.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,204,949.0,29.1886195995785,49.0,0.0,2.0,198.0,395.0,277.0,28.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,205,823.0,0.6075334143377886,281.0,0.0,363.0,117.0,17.0,5.0,40.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,206,1318.0,19.575113808801213,47.0,0.0,0.0,559.0,423.0,258.0,31.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,207,958.0,27.45302713987474,32.0,0.0,9.0,238.0,380.0,263.0,36.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,208,1003.0,22.532402791625124,87.0,0.0,21.0,283.0,354.0,226.0,32.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,209,973.0,0.0,325.0,0.0,321.0,219.0,77.0,0.0,31.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,210,970.0,26.701030927835053,53.0,0.0,2.0,281.0,360.0,259.0,15.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,211,952.0,0.0,306.0,0.0,365.0,223.0,20.0,0.0,38.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,212,1114.0,3.5906642728904847,190.0,0.0,166.0,420.0,261.0,40.0,37.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,213,964.0,0.6224066390041494,320.0,0.0,342.0,211.0,45.0,6.0,40.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,214,806.0,33.49875930521092,29.0,0.0,1.0,94.0,384.0,270.0,28.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,215,1386.0,21.284271284271284,63.0,0.0,12.0,606.0,391.0,295.0,19.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,216,994.0,25.553319919517104,66.0,0.0,1.0,266.0,372.0,254.0,35.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,217,1275.0,20.784313725490197,52.0,0.0,25.0,544.0,369.0,265.0,20.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,218,976.0,29.610655737704917,56.0,0.0,2.0,218.0,387.0,289.0,24.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,219,1082.0,22.181146025878004,42.0,0.0,0.0,402.0,365.0,240.0,33.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,220,991.0,0.5045408678102926,291.0,0.0,325.0,259.0,82.0,5.0,29.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,221,943.0,0.10604453870625664,266.0,0.0,283.0,239.0,112.0,1.0,42.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,222,912.0,29.49561403508772,40.0,0.0,19.0,191.0,363.0,269.0,30.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,223,982.0,0.0,297.0,0.0,355.0,274.0,26.0,0.0,30.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,224,1326.0,18.929110105580694,40.0,0.0,1.0,620.0,390.0,251.0,24.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,225,1069.0,23.10570626753976,75.0,0.0,0.0,346.0,376.0,247.0,25.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,226,1023.0,21.994134897360702,61.0,0.0,5.0,301.0,400.0,225.0,31.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,227,1201.0,17.485428809325562,79.0,0.0,43.0,503.0,343.0,210.0,23.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,228,1128.0,21.01063829787234,84.0,0.0,10.0,379.0,386.0,237.0,32.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,229,950.0,25.894736842105264,39.0,0.0,0.0,228.0,397.0,246.0,40.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,230,1000.0,23.5,62.0,0.0,19.0,280.0,367.0,235.0,37.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,231,1398.0,19.38483547925608,44.0,0.0,2.0,664.0,392.0,271.0,25.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,232,987.0,1.1144883485309016,314.0,0.0,305.0,206.0,104.0,11.0,47.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,233,965.0,26.01036269430052,48.0,0.0,0.0,217.0,412.0,251.0,37.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,234,1207.0,8.947804473902236,173.0,0.0,131.0,466.0,286.0,108.0,43.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,235,1086.0,8.83977900552486,187.0,0.0,174.0,379.0,213.0,96.0,37.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,236,1162.0,13.511187607573149,140.0,0.0,119.0,450.0,266.0,157.0,30.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,237,1169.0,4.362703165098375,204.0,0.0,180.0,448.0,246.0,51.0,40.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,238,938.0,0.0,316.0,0.0,325.0,199.0,67.0,0.0,31.0,resilient
