source_file,source_path,role,condition,run,fight_count,flee_count,cry_count,chase_count
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,110,75.96412556053812,8.071748878923767,6.00896860986547,9.955156950672645
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,111,60.414610069101684,8.094768015794669,6.1204343534057255,25.370187561697925
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,112,74.24381301558203,8.799266727772686,5.957836846929423,10.999083409715857
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,113,78.1387181738367,7.550482879719052,5.267778753292362,9.043020193151888
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,114,62.51217137293087,12.366114897760468,5.744888023369036,19.37682570593963
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,115,32.78260869565217,7.217391304347825,5.826086956521739,54.17391304347826
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,116,58.18181818181818,22.12121212121212,7.2727272727272725,12.424242424242424
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,117,74.5697896749522,9.177820267686425,6.405353728489484,9.847036328871893
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,118,29.416884247171453,8.87728459530026,5.483028720626632,56.22280243690165
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,119,41.875,8.75,5.982142857142858,43.392857142857146
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,120,40.62772449869224,7.497820401046207,5.841325196163906,46.03312990409765
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,121,55.434782608695656,10.326086956521738,5.978260869565218,28.26086956521739
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,122,67.41463414634147,17.756097560975608,6.048780487804878,8.780487804878048
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,123,48.745173745173744,11.003861003861005,6.853281853281853,33.397683397683394
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,124,57.21247563352827,10.038986354775828,6.82261208576998,25.925925925925924
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,125,58.17694369973191,7.685433422698838,5.808757819481681,28.328865058087576
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,126,27.027027027027028,9.76460331299041,5.754141238012206,57.454228421970356
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,127,55.63839701770736,8.387698042870456,6.0577819198508855,29.916123019571295
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,128,39.810017271157164,10.880829015544041,5.354058721934369,43.955094991364426
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,129,60.23054755043228,13.8328530259366,6.628242074927954,19.30835734870317
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,130,29.329852045256743,7.658833768494342,5.918189730200174,57.09312445604874
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,131,31.096006796941378,7.221750212404418,5.9473237043330505,55.73491928632116
